timestamp,distance
1748854149.0908513,3.425729840917169
1748854149.816779,3.2195029203527827
1748854150.4227417,3.219093024112914
1748854150.85329,3.1515347367506488
1748854150.9858813,3.532019535432265
1748854151.3183694,3.387858802948987
1748854151.9335005,3.292258047650195
1748854152.313106,3.0807975492312667
1748854152.813589,2.9866468224537965
1748854153.199538,3.0813489923545716
1748854153.5983675,4.2347434795979435
1748854153.677443,4.099034995318567
1748854154.500928,3.8388754036622608
1748854209.74172,7.590023280423281
1748854209.9555013,5.724481866281867
1748854210.1636145,4.824852823048877
1748854210.497288,5.639244564300501
1748854210.7432852,4.824426785298543
1748854211.090255,4.291496763700878
1748854211.4034703,3.998729042022499
1748854211.6765943,3.9267344955980574
1748854211.9876757,3.5836694654885504
1748854212.3355336,3.3759508501178384
1748854212.5895512,3.2079341717422123
1748854212.9103181,3.0831026460275455
1748854213.2128682,2.967647491343026
1748854213.5605187,3.1323236060194084
1748854213.8431017,3.1830363149601384
1748854214.1358275,3.1659953460444883
1748854214.4760318,3.894944009925463
1748854214.7404482,4.003301397079419
1748854215.1216393,4.708397048455507
1748854215.4514766,4.256086127065052
1748854215.7060962,3.9010825316221833
1748854216.0242765,3.577145214029553
1748854216.4083583,3.497929839216573
1748854216.6536145,3.4480608259570555
1748854216.9849784,3.4040139417175697
1748854217.2903082,3.7896934293221434
1748854217.6359432,3.699643950850361
1748854217.9323375,3.934688146049652
1748854218.271693,4.005132963790894
1748854218.6130898,4.126383052950375
1748854218.8736703,3.858935969588567
1748854219.1758955,3.794495206499309
1748854219.5502028,3.6744143170186736
1748854219.8053083,3.608720182392453
1748854220.120327,3.592505661147431
1748854220.446987,3.365642759002313
1748854220.7034042,3.2565743952132293
1748854221.037852,3.344274448965217
1748854221.3060737,3.2008028268642508
1748854221.65638,2.9764841535139093
1748854221.9123538,2.948622030793144
1748854222.2435737,3.3102463102952253
1748854222.6341596,3.2052486868846626
1748854222.8308167,3.4836196929007994
1748854223.148746,3.3436878169594064
1748854223.4982445,3.1567246443722587
1748854223.7614193,4.382261782050915
1748854224.0565445,4.243526462455995
1748854224.3766217,3.9516132331582137
1748854224.6518052,3.8881054012998035
1748854224.969022,3.864295114680659
1748854225.2876606,3.7663355626177264
1748854225.635428,3.5078216775630366
1748854225.8748567,3.234039775882788
1748854226.2546844,3.246816265151573
1748854226.590445,3.177866557091701
1748854226.8303192,3.0822128223901832
1748854227.124057,2.994138670608936
1748854227.5117924,2.929000671936116
1748854227.7167525,2.8836392677072804
1748854228.0351572,2.8045199855940135
1748854228.3775234,3.0009310678408974
1748854228.6535616,3.473315859564658
1748854228.9453173,3.823319195588678
1748854229.2714536,3.559638425253797
1748854229.6222801,3.6793945497269096
1748854229.9099329,3.4341156397814463
1748854230.193546,3.591176427169106
1748854230.515274,3.3266812475553547
1748854230.7600732,3.8866769028062373
1748854231.0706546,3.5983840619275136
1748854231.4494743,3.383324392399146
1748854231.6728845,3.1393739054537027
1748854232.020442,2.9296772196010545
1748854232.2741382,2.918185056104124
1748854384.560405,10.16502433862434
1748854384.7481737,3.696297402597404
1748854385.022264,3.333831568195502
1748854385.382153,3.6423393042698913
1748854385.6128702,3.8066332539527785
1748854385.9272766,3.9478665672729507
1748854386.271852,5.711648786411121
1748854386.608561,6.504635818348545
1748854386.8357935,5.920327654036129
1748854387.197297,5.4194512818279765
1748854387.6271782,4.965927053253053
1748854387.7752714,5.005430956352735
1748854388.1792781,4.626867858215022
1748854388.711283,5.2542763332236975
1748854388.7528782,6.134756349494519
1748854389.2904544,5.788997990000293
1748854389.4179475,5.087273178919766
1748854389.9713638,4.561108050081889
1748854390.0122168,4.102662030500144
1748854390.6257827,4.145655511383336
1748854390.6470704,3.8789104773270746
1748854391.3090591,4.202764793118226
1748854391.3869195,3.9309122290051985
1748854391.8988523,3.783443835775018
1748854392.0304964,3.9467166796417645
1748854392.730183,4.1598711937762864
1748854392.8375342,3.8544752633300234
1748854393.3172507,3.5858262708991413
1748854393.5372224,3.432373200723755
1748854393.7494912,3.6262155804241853
1748854394.286855,3.697998663428706
1748854394.381942,3.6289843833338944
1748854395.0971992,3.6452721444793608
1748854395.1920426,3.596085596325279
1748854395.4690325,3.6110505779459037
1748854396.0471218,4.140449888725898
1748854396.1021416,4.346210768860349
1748854396.7169988,4.2930609871596666
1748854396.968176,4.553847582332425
1748854397.1171644,4.145327333670749
1748854397.5772195,3.750148040781805
1748854397.950599,4.052283038293105
1748854398.0871778,4.3469253994956665
1748854398.5990517,4.072612903528603
1748854398.9292958,4.0330394034583605
1748854399.0322351,3.688290135177855
1748854399.568192,3.5840883815025766
1748854399.9309502,3.4063984403677523
1748854400.0221922,3.236148625135898
1748854400.45202,3.118262558383761
1748854400.9568725,3.1825059288200976
1748854401.039374,3.13229674757776
1748854401.6141095,3.0963942567106186
1748854401.9406953,3.7829133873033203
1748854402.1369596,3.527576505743072
1748854402.3389676,3.3786246671727898
1748854403.0471418,3.2159365969232674
1748854403.2369604,3.135710021301308
1748854403.440172,3.0123225506752673
1748854403.962133,3.3559030337400864
1748854404.2507875,3.215069580430542
1748854404.436875,3.510574444390699
1748854405.0011764,3.301677390735124
1748854405.4821558,3.3894474998897977
1748854405.5667672,3.345265147304093
1748854406.1619835,3.268775966671655
1748854406.6410835,3.1283085102987287
1748854406.7668188,3.38396636832974
1748854407.0467858,3.2044049102344405
1748854407.5869203,3.1999906870688823
1748854407.849733,2.9990216501841953
1748854408.0472069,2.8758774864360896
1748854408.2803383,3.089700001242603
1748854408.76996,2.8924753161868235
1748854409.2370965,2.741469159978936
1748854409.3450177,2.8409314065923708
1748854409.9570997,2.7323458750849317
1748854410.3350704,2.9114036479137506
1748854410.596779,2.771287941006737
1748854410.7469807,2.7863883777487004
1748854411.3383393,2.7898135820175542
1748854411.723106,2.74940345669492
1748854411.9370584,2.802874186368786
1748854412.1068103,3.505197915988453
1748854412.727227,3.803890313138457
1748854413.147061,4.0225234553482565
1748854413.3053133,3.8991410545280383
1748854413.7669926,3.7841283387093543
1748854414.16694,3.482262256001497
1748854414.5529473,3.8527759559727772
1748854414.671953,3.9005710081644653
1748854415.3871903,3.8070983197590853
1748854415.6750674,3.58656250765912
1748854415.979143,3.812284514063804
1748854416.1451252,4.25577783196155
1748854416.628501,4.086246303362135
1748854416.9850793,3.8741045801046736
1748854417.4689147,3.9846172045221366
1748854417.5348845,3.6403954847061444
1748854418.107098,3.2987874331163893
1748854418.4651172,3.9736784121015774
1748854418.8848536,3.630515518796908
1748854419.019969,3.810066730986128
1748854419.2650692,3.8428214936324396
1748854419.8588946,4.558802739123639
1748854420.1290035,4.130726823196114
1748854420.3869076,4.07777442303157
1748854420.6493518,3.9114808596648625
1748854420.848556,4.065696477603394
1748854505.8708591,3.520346514324424,0.6905273557099193,"(3631052.9874683935, 1294364.5201256396, 1157084.0881007689)"
1748854506.086415,2.628063700551894,0.7491780274391853,"(46128557.51504385, 1267425.8907580674, 977626.0378741029)"
1748854506.276055,2.3124408790036046,0.7847524801680703,"(97357158.6577153, 1055975.7462009804, 900850.8208923773)"
1748854506.6156821,2.259388725458196,0.7841080933131831,"(100070613.2291378, 1192731.7141189754, 1128491.3324155945)"
1748854506.87051,3.05998797842395,0.7846180958781175,"(132916045.52313954, 2387548.0591374864, 1670018.0617620402)"
1748854507.170522,2.797137796208233,0.7848754349546984,"(147707299.57942152, 1177888.107082775, 1175714.203459777)"
1748854507.5214403,2.6764533931127215,0.7847076239552374,"(155925237.59829527, 1687158.0234815055, 1072349.9039850524)"
1748854507.7709658,2.674565286785875,0.784430584149255,"(138866504.50025505, 1771412.7653372432, 1138956.0811100441)"
1748854508.0682542,2.7770155456558427,0.7847525512145493,"(149592704.42753482, 2051998.090940894, 1236055.5484226872)"
1748854508.4160028,2.656446588584785,0.7848282458965089,"(220811638.64871278, 1434578.533518783, 1081131.42940332)"
1748854508.6712692,2.797383256462391,0.8233329324732972,"(445447360.8259778, 987669.7686453047)"
1748854508.9717028,2.6590130521125905,0.7858461161810851,"(270253409.5552251, 1213979.5115190733, 960910.9225058892)"
1748854509.2734454,2.5479493391274866,0.7849297786442243,"(146520988.086264, 1347297.4967195767, 1186562.9115456862)"
1748854509.6274302,2.4586825209679213,0.7840303293328761,"(126696999.92436916, 1146622.363206641, 951728.8752801898)"
1748854509.8709152,2.4015726554463095,0.7840602474088699,"(107149123.58314191, 1417809.4006224314, 1046546.9754021919)"
1748854510.18536,2.3515852587660784,0.7846709496565641,"(142562342.25718546, 1273962.9510341596, 1021554.4348888068)"
1748854510.5226495,2.3356764352867496,0.7843539124501291,"(101843876.61788829, 1476416.214529261, 1275483.7996349037)"
1748854510.7830935,2.26696896844618,0.7846052732865182,"(116943686.12905996, 1215074.730494861, 934511.5084815165)"
1748854511.085142,2.3234338791171747,0.7844340130175107,"(218075506.4603949, 1416701.6871016296, 966387.661196337)"
1748854511.416248,2.2760509966103286,0.7846082428063985,"(209785913.84176043, 1056293.161406245, 1080998.0943458453)"
1748854511.685639,2.2836578038038504,0.7841736336872355,"(105038098.04158834, 1163823.5324220285, 1092632.6150581087)"
1748854511.9843535,2.3055319656604736,0.7848565845666201,"(176167691.5031257, 1673272.4348387448, 1086258.2344566113)"
1748854512.320493,2.259515069887002,0.7839706112092273,"(116700018.70012242, 1154019.8389710332, 969679.4824955823)"
1748854512.5846498,2.240402725642954,0.7844979987747206,"(139341414.1032266, 1053241.9822710818, 872981.9360088754)"
1748854512.8738375,2.2187934877851183,0.7841270813217283,"(89731099.61403096, 1403969.5790875556, 990243.2317258507)"
1748854513.1746438,2.172592720544309,0.7843475361565164,"(114678819.08724542, 974781.2640334785, 979296.6455773826)"
1748854513.5217438,2.262803109619554,0.7846537524505212,"(189505173.49899945, 1639514.6229077461, 1896590.7414081423)"
1748854513.7851677,2.3213777271198452,0.784799453728664,"(198629561.75116575, 1524436.197851696, 950513.2108548839)"
1748854514.0845544,2.2809901303997355,0.7848300279208406,"(116113574.42060399, 1115190.906741994, 965953.5981842033)"
1748854514.4208598,2.241093420413255,0.7843507408534397,"(303713175.4963696, 1614418.5285040406, 1083132.0105268199)"
1748854514.6846237,2.5780683229690817,0.7842678946405085,"(444751650.8883997, 1193223.5147233186, 1306907.2178412129)"
1748854514.9884243,2.4659397113146433,0.7845373381655265,"(203792536.76554096, 1271049.5077899338, 1047251.2530693542)"
1748854515.3341806,2.390411012977951,0.7846616090386386,"(109307626.24374406, 1067291.8561256116, 1022141.4747477826)"
1748854515.5884502,2.3125171272933303,0.7842874404855368,"(104874641.68009996, 1502071.4388568029, 1169327.052466042)"
1748854515.8928988,2.278456552076198,0.7842662593962958,"(121981366.33284868, 1519937.801902101, 919640.759018721)"
1748854516.2345543,2.3422161882512937,0.7848177918755709,"(475256207.14612263, 1951566.0844289465, 1079379.9962098817)"
1748854516.4909046,2.291706750707672,0.7848162704549954,"(153586616.2336754, 982579.1239266138, 1756885.8375835877)"
1748854516.796598,2.257228658444225,0.7846687083795696,"(102364530.76058993, 1437166.3942320414, 953633.1376527331)"
1748854517.0907822,2.207731650532719,0.784363148934129,"(157179976.57667065, 1156027.402633153, 1193877.3170065372)"
1748854517.4273775,2.1830818475820104,0.7843307371437783,"(132812524.99429202, 1320163.1189124861, 1066136.2912028516)"
1748854517.6863263,2.1565188682454126,0.7843329132216835,"(105933872.7185722, 1160382.7269787272, 999629.6031937548)"
1748854517.9907963,2.215167389257513,0.7839740456489853,"(101975066.0704357, 1120622.4650367734, 1260161.3413429642)"
1748854518.3328252,2.436980822523017,0.784116180775845,"(160179494.08134082, 1461698.3859131548, 1040860.9060419832)"
1748854518.5910387,2.369829309162745,0.7843323291018464,"(112899982.91086015, 1528463.9231789752, 1106242.2158548946)"
1748854518.8914254,2.473003207251206,0.7844851625614672,"(265861132.68669307, 1385598.1218126365, 1330144.4581163898)"
1748854519.2508137,2.3704524130634606,0.7844344034268697,"(276177879.14441085, 1829362.8901661125, 1249193.7409894918)"
1748854519.5007787,2.3158657998728707,0.784619203450513,"(161201611.81110963, 1536744.9707076359, 992689.8673674203)"
1748854519.8008041,2.3132505118275697,0.7846662123585477,"(145775895.6484133, 1823938.2167195657, 1445715.3007700655)"
1748854520.1506891,2.2525613076262663,0.7845972522528691,"(191740042.42750937, 1214377.9603463546, 870816.0610573626)"
1748854520.3904757,2.216413089229433,0.7848454243532307,"(179607090.26817608, 1484416.744960015, 1087111.516991414)"
1748854520.7025988,2.1767778846726453,0.7847125073599339,"(140005331.74983358, 1043636.7472995862, 978990.4601123955)"
1748854520.9896395,2.1724781773799973,0.7841231288902902,"(98883896.38546477, 1048598.688603732, 1320967.389149726)"
1748854521.3408308,2.189441491998263,0.7844751976674841,"(83968330.39651747, 1081342.7401159725, 980906.9963830846)"
1748854521.5935147,2.147668406768003,0.784244350936766,"(86409338.0987842, 1328254.9105729088, 1040733.7540742444)"
1748854521.89609,2.192037413939179,0.78439036819534,"(178685702.25829345, 1273313.7259339031, 1020517.4962909207)"
1748854522.250991,2.19992097762876,0.7840695401228381,"(94240917.80002095, 1439584.8012334055, 1076607.24519539)"
1748854522.494766,2.1986047807060807,0.7843549080837202,"(114372608.9867332, 1415438.7669764447, 995208.218568842)"
1748854522.8139977,2.1829562253062074,0.7843180319381874,"(139882446.2890305, 1379349.0593555637, 1162621.5479476172)"
1748854523.1549063,2.1670673696082368,0.7844653662777255,"(110725790.2370181, 973029.6339436463, 978956.588739359)"
1748854523.3952594,2.127077413708762,0.7845651626205905,"(83997191.26499611, 1429676.1445348551, 1045632.7823818425)"
1748854523.6958349,2.113909832987146,0.7842525838112282,"(101525625.79495278, 1158902.2965222003, 994649.1928430789)"
1748854524.0417264,2.1133600905834378,0.7843926263932598,"(83872679.81870556, 1136423.6366785513, 1288996.1413230721)"
1748854524.308473,2.0832120351035717,0.7842938015334747,"(99561168.62412891, 1082350.178221052, 1214732.356671577)"
1748854524.6006963,2.0985547703837577,0.7843922556370178,"(96695485.80243917, 1009437.8254355972, 1111092.8027457644)"
1748854524.9237657,2.1117468535571144,0.7842536229493092,"(118786146.4887142, 1076944.638570256, 1074658.666850645)"
1748854525.250777,2.244854431865952,0.7845389296270309,"(120110731.2111331, 1583502.6674125036, 1231656.3093167418)"
1748854525.5005062,2.2118146156493257,0.7844968541702425,"(114945893.27099593, 1079611.9861150521, 1084581.822664399)"
1748854525.804139,2.2268263800648413,0.784528745575528,"(169393238.69065198, 1542307.5471105445, 1078230.1975731058)"
1748854526.1507711,2.206993546230866,0.7842501938708315,"(120973184.02147822, 1001141.7027585912, 990280.2528811459)"
1748854526.4007566,2.7239527551044134,0.7850865950358009,"(129686506.97918093, 2893763.0349072125, 1035847.5832677146)"
1748854526.7014067,2.5785001404061934,0.7849737750949797,"(138542031.5721767, 1242846.3339514507, 1060684.161879326)"
1748854527.0471044,2.5818398366974136,0.823420808441727,"(599336573.1510407, 1427430.740361971)"
1748854527.3008196,2.479868609740161,0.7865649480721654,"(356806649.06527066, 1419562.0300585928, 1156579.16451338)"
1748854527.608231,2.4232059297524966,0.7841921380568047,"(193281160.12025288, 1544035.1284980662, 1072307.3717602745)"
1748854527.9032943,2.335811732506738,0.784468859879019,"(109132117.39134933, 1486961.0810199843, 959144.7827931049)"
1748854528.2404513,2.2642034325382245,0.7841335967534441,"(99323703.36944614, 1084332.8973633025, 1033263.9097388022)"
1748854528.5046287,2.2987631081379574,0.7842671066970278,"(370111264.25993055, 1423560.8312548457, 1084555.9211366137)"
1748854528.8161535,2.253464347550631,0.7874895274721153,"(109270782.35605364, 1002129.9842719357, 974769.2756620239)"
1748854529.159726,2.205029093872772,0.7844906684220936,"(155979671.46933618, 1072550.514723527, 1267702.4603571913)"
1748854529.4010425,2.2221535290417767,0.7844596244171465,"(123883127.7786188, 1298324.5926733015, 1038507.9365834309)"
1748854529.7017286,2.744075267369821,0.784535633211482,"(132107863.56268358, 2214149.83807057, 1139945.4914965816)"
1748854530.0546358,2.7481275622426438,0.784349026709255,"(229604819.6562208, 1787608.426946367, 1072181.6435014338)"
1748854530.3112485,2.6910676144475776,0.7849507496476972,"(142607976.61480123, 1468092.0533400811, 1144676.031780436)"
1748854530.6105075,2.571017769554043,0.7844602041052502,"(157312424.11849666, 1077094.8850585022, 1147880.170319427)"
1748854530.945463,2.6117919387452617,0.7843262830595279,"(112449884.90111515, 1667242.346130156, 1375379.2978727939)"
1748854531.2143483,2.4937585084444547,0.7839456640047713,"(99112251.56449875, 1491779.632438667, 1134763.7794926846)"
1748854531.510418,2.8475686221868415,0.7854385426822758,"(185957746.74630457, 2247448.067507182, 992361.9277876125)"
1748854531.8119562,4.32320588444361,0.7886225000052255,"(378792325.6404567, 6227256.46684801, 1543459.43992598)"
1748854532.1607256,3.8645633439212506,0.7878893534005514,"(492107173.2188373, 1392618.3442538795, 999727.8945701898)"
1748854532.4153612,3.9514567181900033,0.7850636408159645,"(453889522.62735724, 2634123.0062956954, 1163287.7111132473)"
1748854532.7004664,3.6426903060075726,0.7846763642834184,"(138487902.84799471, 1214738.9681205482, 1040108.1866405063)"
1748854533.0547597,3.3527884704581767,0.7846838363179129,"(372441849.15457165, 1670215.8886834055, 1260793.1248092123)"
1748854533.3104987,3.103968387845591,0.7846010956022272,"(161329796.4498019, 1356626.2329856222, 895670.0461333845)"
1748854533.6112623,2.9035125259184196,0.7843496493952699,"(154057340.69090766, 1168628.5007007704, 994451.1461334288)"
1748854533.9607148,2.7260310566617494,0.7848984223722337,"(135405252.60659525, 1005363.6196377955, 1044386.4833461222)"
1748854534.216499,2.660348200349403,0.7842668664526097,"(157112522.98931226, 1528409.9745829112, 929100.0836843394)"
1748854534.5073404,3.0722099987902314,0.7846381059817177,"(359181850.5216247, 2324836.7339622434, 1061237.0816433316)"
1748854534.858231,2.896364570460947,0.7858272969209841,"(185614908.72552413, 1100463.5829560657, 1098866.3858073868)"
1748854535.110572,2.816230920538813,0.7847313204171691,"(148710465.50981936, 2183916.15259176, 1171091.6523484006)"
1748854535.406098,2.6597249205614113,0.7845329288706226,"(100137984.71101122, 1108282.0723471409, 942025.16459714)"
1748854535.7155879,2.5839270264920655,0.7839674750778091,"(131827534.23109984, 1449505.6955725306, 1095772.0818602894)"
1748854536.0526261,2.4678837833902336,0.7845137039990281,"(140628141.67132914, 1198634.4084040003, 1025238.1294064325)"
1748854536.3113065,2.446283299248087,0.7841944101449578,"(134932354.67517325, 1671951.1677576348, 1080703.3043237524)"
1748854536.6115403,2.41469109269823,0.7841638341986452,"(116298289.53108054, 1191432.5493353582, 1124645.336116521)"
1748854536.968032,2.374332089858105,0.7843003431260259,"(122926850.56888092, 1391402.0847091451, 954641.7584849596)"
1748854537.2318904,2.32135894238565,0.7841045066581415,"(101860086.8546957, 1191174.680072658, 1152043.3427233887)"
1748854537.515451,2.315818438300068,0.7845278780381894,"(174404512.0955344, 1163984.6727863809, 1067934.9318269119)"
1748854537.861656,2.252212776193026,0.7846968709356021,"(138286126.15349826, 1124958.869652688, 1013397.5351595886)"
1748854538.1281815,2.2190315218133074,0.7845378132476705,"(139236725.73850155, 1193933.8651224177, 1082993.8561975276)"
1748854538.41185,2.312327997133719,0.784653547182943,"(172032293.51835358, 1286765.912216313, 1016103.3592163445)"
1748854538.7636614,2.2563022479608454,0.7842829614673725,"(131320414.94929591, 1110413.632314476, 1102142.6177998171)"
1748854539.0250998,2.2350677877648577,0.7849414523835659,"(112185669.89974919, 1263683.538206965, 1065948.0171496219)"
1748854539.322192,2.2225348526859237,0.7841769007252498,"(105432123.39271292, 1154552.1756198201, 921236.2904832783)"
1748854539.6295266,2.18675111048705,0.7839152507562724,"(102673994.84961653, 1405770.00626417, 953944.1385734002)"
1748854539.9627652,2.1966752078766043,0.7847326691147268,"(101700901.32125528, 1369914.497339421, 934963.7305205815)"
1748854540.2228146,2.200186085784635,0.7844782994095305,"(133348104.58351281, 1181832.964001593, 951457.5029040544)"
1748854540.5228083,2.1679060457580954,0.7847438372137056,"(108642615.39026898, 933749.7119082386, 1070253.3770820242)"
1748854540.8830519,2.1666629414947822,0.7840142561649759,"(146878606.58431143, 1703053.1452214269, 1097249.6768871977)"
1748854541.1347044,2.2049151775189944,0.7841548084692986,"(1934699875.183, 1601903.5511935982, 1007137.6593862814)"
1748854541.4416604,2.2065822207037322,0.7847547353754517,"(118356856.78606667, 1317659.6009874865, 1060533.5847276633)"
1748854541.7724283,2.1997036500573754,0.7845626117624321,"(123040755.64953643, 1140431.2561108763, 961650.8772913208)"
1748854542.0240724,2.2007269340868727,0.7848741146369759,"(140526756.11574563, 1646151.4172828437, 971983.9147802838)"
1748854542.3326583,2.195013856754126,0.7846445134145137,"(150769908.25421467, 1954203.3783598943, 1143998.6099187161)"
1748854542.6725798,2.1543341086918186,0.784752095724548,"(87297357.18960576, 1603381.9532133786, 976968.9517681214)"
1748854542.9394915,2.1712996479511597,0.7844802790818247,"(134893955.5206105, 1108315.2778098495, 1033010.0210493525)"
